teamLogo;teamName;teamAbbrev;gamesPlayed;points;wins;losses;otLosses;ties;goalFor;goalAgainst;goalsForPctg;homeGamesPlayed;homePoints;homeWins;homeLosses;homeOtLosses;homeTies;homeGoalsFor;homeGoalsAgainst;roadGamesPlayed;roadPoints;roadWins;roadLosses;roadOtLosses;roadTies;roadGoalsFor;roadGoalsAgainst
https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg ;Anaheim Ducks;ANA;82;76;31;37;14;0;232;271;2.829268;41;39;17;19;5;0;115;124;41;37;14;18;9;0;117;147
https://assets.nhle.com/logos/nhl/svg/BUF_light.svg ;Buffalo Sabres;BUF;82;75;32;39;11;0;232;290;2.829268;41;40;17;18;6;0;123;141;41;35;15;21;5;0;109;149
https://assets.nhle.com/logos/nhl/svg/DET_light.svg ;Detroit Red Wings;DET;82;74;32;40;10;0;230;312;2.804878;41;43;18;16;7;0;131;155;41;31;14;24;3;0;99;157
https://assets.nhle.com/logos/nhl/svg/OTT_light.svg ;Ottawa Senators;OTT;82;73;33;42;7;0;227;266;2.768293;41;34;15;22;4;0;111;133;41;39;18;20;3;0;116;133
https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg ;Chicago Blackhawks;CHI;82;68;28;42;12;0;219;291;2.670732;41;34;14;21;6;0;111;150;41;34;14;21;6;0;108;141
https://assets.nhle.com/logos/nhl/svg/NJD_light.svg ;New Jersey Devils;NJD;82;63;27;46;9;0;248;307;3.02439;41;37;16;20;5;0;126;143;41;26;11;26;4;0;122;164
https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg ;Philadelphia Flyers;PHI;82;61;25;46;11;0;211;298;2.573171;41;34;14;21;6;0;114;145;41;27;11;25;5;0;97;153
https://assets.nhle.com/logos/nhl/svg/SEA_light.svg ;Seattle Kraken;SEA;82;60;27;49;6;0;216;285;2.634146;41;35;16;22;3;0;110;144;41;25;11;27;3;0;106;141
https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg ;Arizona Coyotes;ARI;82;57;25;50;7;0;207;313;2.52439;41;25;11;27;3;0;103;155;41;32;14;23;4;0;104;158
https://assets.nhle.com/logos/nhl/svg/MTL_light.svg ;Montréal Canadiens;MTL;82;55;22;49;11;0;221;319;2.695122;41;26;11;26;4;0;110;152;41;29;11;23;7;0;111;167
