game_id,date,season,game_type,home_team,home_score,away_team,away_score
2015030215,2016-05-08,20152016,3,TBL,4,NYI,0
2015030236,2016-05-09,20152016,3,STL,2,DAL,3
2015030246,2016-05-09,20152016,3,NSH,4,SJS,3
2015030226,2016-05-10,20152016,3,PIT,4,WSH,3
2015030237,2016-05-11,20152016,3,DAL,1,STL,6
2015030247,2016-05-12,20152016,3,SJS,5,NSH,0
2015030311,2016-05-13,20152016,3,PIT,1,TBL,3
2015030321,2016-05-15,20152016,3,STL,2,SJS,1
2015030312,2016-05-16,20152016,3,PIT,3,TBL,2
2015030322,2016-05-17,20152016,3,STL,0,SJS,4
2015030313,2016-05-18,20152016,3,TBL,2,PIT,4
2015030323,2016-05-19,20152016,3,SJS,3,STL,0
2015030314,2016-05-20,20152016,3,TBL,4,PIT,3
2015030324,2016-05-21,20152016,3,SJS,3,STL,6
2015030315,2016-05-22,20152016,3,PIT,3,TBL,4
2015030325,2016-05-23,20152016,3,STL,3,SJS,6
2015030316,2016-05-24,20152016,3,TBL,2,PIT,5
2015030326,2016-05-25,20152016,3,SJS,5,STL,2
2015030317,2016-05-26,20152016,3,PIT,2,TBL,1
2015030411,2016-05-30,20152016,3,PIT,3,SJS,2
2015030412,2016-06-01,20152016,3,PIT,2,SJS,1
2015030413,2016-06-04,20152016,3,SJS,3,PIT,2
2015030414,2016-06-06,20152016,3,SJS,1,PIT,3
2015030415,2016-06-09,20152016,3,PIT,2,SJS,4
2015030416,2016-06-12,20152016,3,SJS,1,PIT,3
2016020001,2016-10-12,20162017,2,OTT,5,TOR,4
2016020002,2016-10-12,20162017,2,CHI,2,STL,5
2016020003,2016-10-12,20162017,2,EDM,7,CGY,4
2016020004,2016-10-12,20162017,2,SJS,2,LAK,1
2016020005,2016-10-13,20162017,2,BUF,1,MTL,4
2016020006,2016-10-13,20162017,2,NYR,5,NYI,3
2016020007,2016-10-13,20162017,2,PIT,3,WSH,2
2016020008,2016-10-13,20162017,2,CBJ,3,BOS,6
2016020009,2016-10-13,20162017,2,TBL,6,DET,4
2016020010,2016-10-13,20162017,2,FLA,2,NJD,1
2016020011,2016-10-13,20162017,2,STL,3,MIN,2
2016020012,2016-10-13,20162017,2,WPG,5,CAR,4
2016020013,2016-10-13,20162017,2,DAL,4,ANA,2
2016020014,2016-10-14,20162017,2,NSH,3,CHI,2
2016020015,2016-10-14,20162017,2,CGY,3,EDM,5
2016020016,2016-10-14,20162017,2,LAK,2,PHI,4
2016020017,2016-10-15,20162017,2,TOR,4,BOS,1
2016020018,2016-10-15,20162017,2,OTT,4,MTL,3
2016020019,2016-10-15,20162017,2,TBL,3,NJD,2
2016020020,2016-10-15,20162017,2,FLA,4,DET,1
2016020021,2016-10-15,20162017,2,PIT,3,ANA,2
2016020022,2016-10-15,20162017,2,WSH,2,NYI,1
2016020023,2016-10-15,20162017,2,CBJ,2,SJS,3
2016020024,2016-10-15,20162017,2,MIN,4,WPG,3
2016020025,2016-10-15,20162017,2,STL,3,NYR,2
2016020026,2016-10-15,20162017,2,CHI,5,NSH,3
2016020027,2016-10-15,20162017,2,COL,6,DAL,5
2016020028,2016-10-15,20162017,2,ARI,4,PHI,3
2016020029,2016-10-15,20162017,2,VAN,2,CGY,1
2016020030,2016-10-16,20162017,2,NYI,3,ANA,2
2016020031,2016-10-16,20162017,2,EDM,2,BUF,6
2016020032,2016-10-16,20162017,2,VAN,4,CAR,3
2016020033,2016-10-17,20162017,2,NYR,7,SJS,4
2016020034,2016-10-17,20162017,2,PIT,3,COL,4
2016020035,2016-10-17,20162017,2,DET,5,OTT,1
2016020036,2016-10-17,20162017,2,WPG,1,BOS,4
2016020037,2016-10-18,20162017,2,NJD,2,ANA,1
2016020038,2016-10-18,20162017,2,NYI,2,SJS,3
2016020039,2016-10-18,20162017,2,WSH,3,COL,0
2016020040,2016-10-18,20162017,2,MTL,4,PIT,0
2016020041,2016-10-18,20162017,2,OTT,7,ARI,4
2016020042,2016-10-18,20162017,2,TBL,4,FLA,3
2016020043,2016-10-18,20162017,2,NSH,1,DAL,2
2016020044,2016-10-18,20162017,2,MIN,6,LAK,3
2016020045,2016-10-18,20162017,2,CHI,7,PHI,4
2016020046,2016-10-18,20162017,2,CGY,4,BUF,3
2016020047,2016-10-18,20162017,2,EDM,3,CAR,2
2016020048,2016-10-18,20162017,2,VAN,2,STL,1
2016020049,2016-10-19,20162017,2,NYR,1,DET,2
2016020050,2016-10-19,20162017,2,WPG,5,TOR,4
2016020051,2016-10-20,20162017,2,BOS,2,NJD,1
2016020052,2016-10-20,20162017,2,PHI,2,ANA,3
2016020053,2016-10-20,20162017,2,PIT,3,SJS,2
2016020054,2016-10-20,20162017,2,MTL,5,ARI,2
2016020055,2016-10-20,20162017,2,TBL,0,COL,4
2016020056,2016-10-20,20162017,2,FLA,2,WSH,4
2016020057,2016-10-20,20162017,2,MIN,3,TOR,2
2016020058,2016-10-20,20162017,2,DAL,3,LAK,4
2016020059,2016-10-20,20162017,2,CGY,2,CAR,4
2016020060,2016-10-20,20162017,2,EDM,3,STL,1
2016020061,2016-10-20,20162017,2,VAN,2,BUF,1
2016020062,2016-10-21,20162017,2,NYI,3,ARI,2
2016020063,2016-10-21,20162017,2,CBJ,3,CHI,2
2016020064,2016-10-21,20162017,2,DET,5,NSH,3
2016020065,2016-10-22,20162017,2,BOS,2,MTL,4
2016020066,2016-10-22,20162017,2,OTT,1,TBL,4
2016020067,2016-10-22,20162017,2,DET,3,SJS,0
2016020068,2016-10-22,20162017,2,FLA,5,COL,2
2016020069,2016-10-22,20162017,2,NJD,2,MIN,1
2016020070,2016-10-22,20162017,2,PHI,6,CAR,3
2016020071,2016-10-22,20162017,2,WSH,2,NYR,4
2016020072,2016-10-22,20162017,2,CHI,5,TOR,4
2016020073,2016-10-22,20162017,2,NSH,5,PIT,1
2016020074,2016-10-22,20162017,2,DAL,0,CBJ,3
2016020075,2016-10-22,20162017,2,CGY,4,STL,6
2016020076,2016-10-22,20162017,2,LAK,4,VAN,3
2016020077,2016-10-23,20162017,2,WPG,0,EDM,3
2016020078,2016-10-23,20162017,2,NYI,6,MIN,3
2016020079,2016-10-23,20162017,2,NYR,3,ARI,2
2016020080,2016-10-23,20162017,2,ANA,4,VAN,2
2016020081,2016-10-24,20162017,2,MTL,3,PHI,1
2016020082,2016-10-24,20162017,2,CHI,2,CGY,3
2016020083,2016-10-25,20162017,2,BOS,0,MIN,5
2016020084,2016-10-25,20162017,2,NJD,5,ARI,3
2016020085,2016-10-25,20162017,2,PHI,4,BUF,3
2016020086,2016-10-25,20162017,2,PIT,3,FLA,2
2016020087,2016-10-25,20162017,2,TOR,3,TBL,7
2016020088,2016-10-25,20162017,2,DET,4,CAR,2
2016020089,2016-10-25,20162017,2,STL,1,CGY,4
2016020090,2016-10-25,20162017,2,DAL,3,WPG,2
2016020091,2016-10-25,20162017,2,VAN,0,OTT,3
2016020092,2016-10-25,20162017,2,LAK,3,CBJ,2
2016020093,2016-10-25,20162017,2,SJS,2,ANA,1
2016020094,2016-10-26,20162017,2,NYI,2,MTL,3
2016020095,2016-10-26,20162017,2,NYR,5,BOS,2
2016020096,2016-10-26,20162017,2,EDM,4,WSH,1
2016020097,2016-10-26,20162017,2,ANA,6,NSH,1
2016020098,2016-10-27,20162017,2,BUF,0,MIN,4
2016020099,2016-10-27,20162017,2,PHI,4,ARI,5
2016020100,2016-10-27,20162017,2,PIT,4,NYI,2
2016020101,2016-10-27,20162017,2,TOR,3,FLA,2
2016020102,2016-10-27,20162017,2,MTL,3,TBL,1
2016020103,2016-10-27,20162017,2,STL,1,DET,2
2016020104,2016-10-27,20162017,2,WPG,4,DAL,1
2016020105,2016-10-27,20162017,2,LAK,3,NSH,2
2016020106,2016-10-27,20162017,2,SJS,3,CBJ,1
2016020107,2016-10-28,20162017,2,NJD,2,CHI,3
2016020108,2016-10-28,20162017,2,CAR,3,NYR,2
2016020109,2016-10-28,20162017,2,COL,0,WPG,1
2016020110,2016-10-28,20162017,2,CGY,5,OTT,2
2016020111,2016-10-28,20162017,2,VAN,0,EDM,2
2016020112,2016-10-28,20162017,2,ANA,0,CBJ,4
2016020113,2016-10-29,20162017,2,BUF,3,FLA,0
2016020114,2016-10-29,20162017,2,MTL,2,TOR,1
2016020115,2016-10-29,20162017,2,DET,0,BOS,1
2016020116,2016-10-29,20162017,2,NJD,3,TBL,1
2016020117,2016-10-29,20162017,2,PHI,4,PIT,5
2016020118,2016-10-29,20162017,2,STL,1,LAK,0
2016020119,2016-10-29,20162017,2,MIN,4,DAL,0
2016020120,2016-10-29,20162017,2,ARI,2,COL,3
2016020121,2016-10-29,20162017,2,VAN,2,WSH,5
2016020122,2016-10-29,20162017,2,SJS,4,NSH,1
2016020123,2016-10-30,20162017,2,WPG,1,BUF,3
2016020124,2016-10-30,20162017,2,DET,2,FLA,5
2016020125,2016-10-30,20162017,2,CAR,3,PHI,4
2016020126,2016-10-30,20162017,2,NYI,5,TOR,1
2016020127,2016-10-30,20162017,2,NYR,6,TBL,1
2016020128,2016-10-30,20162017,2,CHI,3,LAK,0
2016020129,2016-10-30,20162017,2,EDM,0,OTT,2
2016020130,2016-10-30,20162017,2,CGY,1,WSH,3
2016020131,2016-11-01,20162017,2,NYI,1,TBL,6
2016020132,2016-11-01,20162017,2,NYR,5,STL,0
2016020133,2016-11-01,20162017,2,CBJ,3,DAL,2
2016020134,2016-11-01,20162017,2,TOR,3,EDM,2
2016020135,2016-11-01,20162017,2,OTT,2,CAR,1
2016020136,2016-11-01,20162017,2,FLA,1,BOS,2
2016020137,2016-11-01,20162017,2,MIN,1,BUF,2
2016020138,2016-11-01,20162017,2,WPG,2,WSH,3
2016020139,2016-11-01,20162017,2,CHI,5,CGY,1
2016020140,2016-11-01,20162017,2,COL,1,NSH,5
2016020141,2016-11-01,20162017,2,ARI,3,SJS,2
2016020142,2016-11-01,20162017,2,LAK,0,ANA,4
2016020143,2016-11-02,20162017,2,MTL,3,VAN,0
2016020144,2016-11-02,20162017,2,PHI,4,DET,3
2016020145,2016-11-02,20162017,2,ANA,1,PIT,5
2016020146,2016-11-03,20162017,2,BUF,1,TOR,2
2016020147,2016-11-03,20162017,2,NYI,2,PHI,3
2016020148,2016-11-03,20162017,2,NYR,5,EDM,3
2016020149,2016-11-03,20162017,2,WSH,4,WPG,3
2016020150,2016-11-03,20162017,2,OTT,1,VAN,0
2016020151,2016-11-03,20162017,2,TBL,3,BOS,4
2016020152,2016-11-03,20162017,2,FLA,4,NJD,3
2016020153,2016-11-03,20162017,2,CHI,4,COL,0
2016020154,2016-11-03,20162017,2,DAL,6,STL,2
2016020155,2016-11-03,20162017,2,ARI,3,NSH,2
2016020156,2016-11-03,20162017,2,LAK,3,PIT,2
2016020157,2016-11-03,20162017,2,SJS,2,CGY,3
2016020158,2016-11-04,20162017,2,CBJ,10,MTL,0
2016020159,2016-11-04,20162017,2,DET,3,WPG,5
2016020160,2016-11-04,20162017,2,ANA,5,ARI,1
2016020161,2016-11-05,20162017,2,COL,1,MIN,0
2016020162,2016-11-05,20162017,2,BOS,2,NYR,5
2016020163,2016-11-05,20162017,2,TOR,6,VAN,3
2016020164,2016-11-05,20162017,2,MTL,5,PHI,4
2016020165,2016-11-05,20162017,2,OTT,1,BUF,2
2016020166,2016-11-05,20162017,2,TBL,4,NJD,1
2016020167,2016-11-05,20162017,2,NYI,3,EDM,4
2016020168,2016-11-05,20162017,2,WSH,4,FLA,2
2016020169,2016-11-05,20162017,2,STL,2,CBJ,1
2016020170,2016-11-05,20162017,2,NSH,2,CAR,3
2016020171,2016-11-05,20162017,2,DAL,2,CHI,3
2016020172,2016-11-05,20162017,2,LAK,5,CGY,0
2016020173,2016-11-05,20162017,2,SJS,0,PIT,5
2016020174,2016-11-06,20162017,2,DET,1,EDM,2
2016020175,2016-11-06,20162017,2,STL,5,COL,1
2016020176,2016-11-06,20162017,2,CAR,1,NJD,4
2016020177,2016-11-06,20162017,2,NYR,5,WPG,2
2016020178,2016-11-06,20162017,2,CHI,4,DAL,3
2016020179,2016-11-06,20162017,2,ANA,4,CGY,1
2016020180,2016-11-07,20162017,2,BOS,4,BUF,0
2016020181,2016-11-07,20162017,2,NYI,4,VAN,2
2016020182,2016-11-07,20162017,2,FLA,3,TBL,1
2016020183,2016-11-08,20162017,2,NJD,3,CAR,2
2016020184,2016-11-08,20162017,2,NYR,3,VAN,5
2016020185,2016-11-08,20162017,2,PHI,2,DET,3
2016020186,2016-11-08,20162017,2,PIT,4,EDM,3
2016020187,2016-11-08,20162017,2,WSH,0,SJS,3
2016020188,2016-11-08,20162017,2,TOR,0,LAK,7
2016020189,2016-11-08,20162017,2,MTL,3,BOS,2
2016020190,2016-11-08,20162017,2,NSH,3,OTT,1
2016020191,2016-11-08,20162017,2,WPG,8,DAL,2
2016020192,2016-11-08,20162017,2,COL,2,ARI,4
2016020193,2016-11-09,20162017,2,CBJ,3,ANA,2
2016020194,2016-11-09,20162017,2,BUF,1,OTT,2
2016020195,2016-11-09,20162017,2,STL,1,CHI,2
2016020196,2016-11-10,20162017,2,BOS,5,CBJ,2
2016020197,2016-11-10,20162017,2,PIT,2,MIN,4
2016020198,2016-11-10,20162017,2,CAR,2,ANA,4
2016020199,2016-11-10,20162017,2,MTL,4,LAK,1
2016020200,2016-11-10,20162017,2,DET,3,VAN,1
2016020201,2016-11-10,20162017,2,TBL,4,NYI,1
2016020202,2016-11-10,20162017,2,FLA,2,SJS,4
2016020203,2016-11-10,20162017,2,NSH,3,STL,1
2016020204,2016-11-10,20162017,2,CGY,2,DAL,4
2016020205,2016-11-10,20162017,2,ARI,2,WPG,3
2016020206,2016-11-11,20162017,2,BUF,1,NJD,2
2016020207,2016-11-11,20162017,2,TOR,6,PHI,3
2016020208,2016-11-11,20162017,2,OTT,2,LAK,1
2016020209,2016-11-11,20162017,2,CHI,2,WSH,3
2016020210,2016-11-11,20162017,2,COL,3,WPG,2
2016020211,2016-11-11,20162017,2,EDM,2,DAL,3
2016020212,2016-11-12,20162017,2,MTL,5,DET,0
2016020213,2016-11-12,20162017,2,TBL,1,SJS,3
2016020214,2016-11-12,20162017,2,FLA,3,NYI,2
2016020215,2016-11-12,20162017,2,NJD,4,BUF,2
2016020216,2016-11-12,20162017,2,PHI,3,MIN,2
2016020217,2016-11-12,20162017,2,PIT,4,TOR,1
2016020218,2016-11-12,20162017,2,CAR,5,WSH,1
2016020219,2016-11-12,20162017,2,CBJ,8,STL,4
2016020220,2016-11-12,20162017,2,NSH,5,ANA,0
2016020221,2016-11-12,20162017,2,ARI,1,BOS,2
2016020222,2016-11-12,20162017,2,CGY,1,NYR,4
2016020223,2016-11-13,20162017,2,WPG,3,LAK,2
2016020224,2016-11-13,20162017,2,VAN,5,DAL,4
2016020225,2016-11-13,20162017,2,OTT,1,MIN,2
2016020226,2016-11-13,20162017,2,CHI,3,MTL,2
2016020227,2016-11-13,20162017,2,COL,0,BOS,2
2016020228,2016-11-13,20162017,2,EDM,1,NYR,3
2016020229,2016-11-14,20162017,2,NYI,0,TBL,4
2016020230,2016-11-15,20162017,2,PHI,2,OTT,3
2016020231,2016-11-15,20162017,2,CAR,1,SJS,0
2016020232,2016-11-15,20162017,2,CBJ,2,WSH,1
2016020233,2016-11-15,20162017,2,TOR,6,NSH,2
2016020234,2016-11-15,20162017,2,MTL,3,FLA,4
2016020235,2016-11-15,20162017,2,DET,3,TBL,4
2016020236,2016-11-15,20162017,2,STL,4,BUF,1
2016020237,2016-11-15,20162017,2,MIN,0,CGY,1
2016020238,2016-11-15,20162017,2,WPG,4,CHI,0
2016020239,2016-11-15,20162017,2,DAL,1,NJD,2
2016020240,2016-11-15,20162017,2,COL,4,LAK,1
2016020241,2016-11-15,20162017,2,VAN,2,NYR,7
2016020242,2016-11-15,20162017,2,ANA,4,EDM,1
2016020243,2016-11-16,20162017,2,WSH,7,PIT,1
2016020244,2016-11-16,20162017,2,CGY,2,ARI,1
2016020245,2016-11-17,20162017,2,BUF,1,TBL,4
2016020246,2016-11-17,20162017,2,PHI,5,WPG,2
2016020247,2016-11-17,20162017,2,TOR,6,FLA,1
2016020248,2016-11-17,20162017,2,OTT,1,NSH,5
2016020249,2016-11-17,20162017,2,STL,3,SJS,2
2016020250,2016-11-17,20162017,2,MIN,1,BOS,0
2016020251,2016-11-17,20162017,2,DAL,3,COL,2
2016020252,2016-11-17,20162017,2,VAN,3,ARI,2
2016020253,2016-11-17,20162017,2,ANA,3,NJD,2
2016020254,2016-11-17,20162017,2,LAK,4,EDM,2
2016020255,2016-11-18,20162017,2,NYI,2,PIT,3
2016020256,2016-11-18,20162017,2,WSH,1,DET,0
2016020257,2016-11-18,20162017,2,CBJ,4,NYR,2
2016020258,2016-11-18,20162017,2,CAR,3,MTL,2
2016020259,2016-11-18,20162017,2,CGY,2,CHI,3
2016020260,2016-11-19,20162017,2,PHI,0,TBL,3
2016020261,2016-11-19,20162017,2,LAK,4,NJD,2
2016020262,2016-11-19,20162017,2,BOS,4,WPG,1
2016020263,2016-11-19,20162017,2,BUF,2,PIT,1
2016020264,2016-11-19,20162017,2,MTL,2,TOR,1
2016020265,2016-11-19,20162017,2,OTT,1,FLA,4
2016020266,2016-11-19,20162017,2,DAL,2,EDM,5
2016020267,2016-11-19,20162017,2,STL,3,NSH,1
2016020268,2016-11-19,20162017,2,MIN,2,COL,3
2016020269,2016-11-19,20162017,2,ARI,3,SJS,2
2016020270,2016-11-19,20162017,2,VAN,3,CHI,4
2016020271,2016-11-20,20162017,2,WSH,2,CBJ,3
2016020272,2016-11-20,20162017,2,NYR,2,FLA,3
2016020273,2016-11-20,20162017,2,CAR,3,WPG,1
2016020274,2016-11-20,20162017,2,DET,2,CGY,3
2016020275,2016-11-20,20162017,2,ANA,2,LAK,3
2016020276,2016-11-21,20162017,2,BUF,4,CGY,2
2016020277,2016-11-21,20162017,2,PIT,2,NYR,5
2016020278,2016-11-21,20162017,2,CBJ,2,COL,3
2016020279,2016-11-21,20162017,2,NSH,3,TBL,1
2016020280,2016-11-21,20162017,2,DAL,3,MIN,2
2016020281,2016-11-21,20162017,2,EDM,5,CHI,0
2016020282,2016-11-21,20162017,2,SJS,4,NJD,0
2016020283,2016-11-22,20162017,2,BOS,2,STL,4
2016020284,2016-11-22,20162017,2,TOR,1,CAR,2
2016020285,2016-11-22,20162017,2,MTL,3,OTT,4
2016020286,2016-11-22,20162017,2,FLA,1,PHI,3
2016020287,2016-11-22,20162017,2,ANA,2,NYI,3
2016020288,2016-11-23,20162017,2,BUF,1,DET,2
2016020289,2016-11-23,20162017,2,NJD,5,TOR,4
2016020290,2016-11-23,20162017,2,NYR,1,PIT,6
2016020291,2016-11-23,20162017,2,WSH,4,STL,3
2016020292,2016-11-23,20162017,2,CBJ,0,CGY,2
2016020293,2016-11-23,20162017,2,MIN,3,WPG,1
2016020294,2016-11-23,20162017,2,TBL,4,PHI,2
2016020295,2016-11-23,20162017,2,NSH,5,DAL,2
2016020296,2016-11-23,20162017,2,COL,3,EDM,6
2016020297,2016-11-23,20162017,2,ARI,1,VAN,4
2016020298,2016-11-23,20162017,2,LAK,4,NYI,2
2016020299,2016-11-23,20162017,2,SJS,2,CHI,1
2016020300,2016-11-24,20162017,2,MTL,2,CAR,1
2016020301,2016-11-24,20162017,2,OTT,3,BOS,1
2016020302,2016-11-25,20162017,2,PHI,2,NYR,3
2016020303,2016-11-25,20162017,2,MIN,6,PIT,2
2016020304,2016-11-25,20162017,2,ANA,2,CHI,3
2016020305,2016-11-25,20162017,2,SJS,3,NYI,2
2016020306,2016-11-25,20162017,2,WSH,3,BUF,1
2016020307,2016-11-25,20162017,2,NSH,5,WPG,1
2016020308,2016-11-25,20162017,2,BOS,1,CGY,2
2016020309,2016-11-25,20162017,2,TBL,3,CBJ,5
2016020310,2016-11-25,20162017,2,NJD,4,DET,5
2016020311,2016-11-25,20162017,2,DAL,2,VAN,1
2016020312,2016-11-25,20162017,2,ARI,3,EDM,2
2016020313,2016-11-26,20162017,2,TOR,4,WSH,2
2016020314,2016-11-26,20162017,2,OTT,2,CAR,1
2016020315,2016-11-26,20162017,2,DET,1,MTL,2
2016020316,2016-11-26,20162017,2,FLA,2,CBJ,1
2016020317,2016-11-26,20162017,2,PIT,4,NJD,3
2016020318,2016-11-26,20162017,2,STL,4,MIN,3
2016020319,2016-11-26,20162017,2,COL,2,VAN,3
2016020320,2016-11-26,20162017,2,LAK,2,CHI,1
2016020321,2016-11-26,20162017,2,SJS,2,ANA,3
2016020322,2016-11-27,20162017,2,BOS,4,TBL,1
2016020323,2016-11-27,20162017,2,EDM,1,ARI,2
2016020324,2016-11-27,20162017,2,CAR,3,FLA,2
2016020325,2016-11-27,20162017,2,WPG,3,NSH,0
2016020326,2016-11-27,20162017,2,NYR,0,OTT,2
2016020327,2016-11-27,20162017,2,PHI,5,CGY,3
2016020328,2016-11-28,20162017,2,NYI,2,CGY,1
2016020329,2016-11-28,20162017,2,STL,4,DAL,3
2016020330,2016-11-29,20162017,2,NYR,3,CAR,2
2016020331,2016-11-29,20162017,2,PHI,3,BOS,2
2016020332,2016-11-29,20162017,2,CBJ,5,TBL,1
2016020333,2016-11-29,20162017,2,OTT,4,BUF,5
2016020334,2016-11-29,20162017,2,DET,3,DAL,1
2016020335,2016-11-29,20162017,2,WPG,3,NJD,2
2016020336,2016-11-29,20162017,2,CHI,2,FLA,1
2016020337,2016-11-29,20162017,2,COL,3,NSH,5
2016020338,2016-11-29,20162017,2,EDM,2,TOR,4
2016020339,2016-11-29,20162017,2,VAN,5,MIN,4
2016020340,2016-11-29,20162017,2,ANA,2,MTL,1
2016020341,2016-11-29,20162017,2,SJS,2,ARI,1
2016020342,2016-11-30,20162017,2,NYI,5,PIT,3
2016020343,2016-11-30,20162017,2,CGY,3,TOR,0
2016020344,2016-11-30,20162017,2,LAK,1,SJS,4
2016020345,2016-12-01,20162017,2,BOS,2,CAR,1
2016020346,2016-12-01,20162017,2,BUF,4,NYR,3
2016020347,2016-12-01,20162017,2,PIT,6,DAL,2
2016020348,2016-12-01,20162017,2,WSH,0,NYI,3
2016020349,2016-12-01,20162017,2,OTT,2,PHI,3
2016020350,2016-12-01,20162017,2,DET,1,FLA,2
2016020351,2016-12-01,20162017,2,STL,5,TBL,4
2016020352,2016-12-01,20162017,2,WPG,3,EDM,6
2016020353,2016-12-01,20162017,2,CHI,4,NJD,3
2016020354,2016-12-01,20162017,2,COL,2,CBJ,3
2016020355,2016-12-01,20162017,2,ARI,3,LAK,4
2016020356,2016-12-01,20162017,2,VAN,1,ANA,3
2016020357,2016-12-02,20162017,2,CGY,3,MIN,2
2016020358,2016-12-02,20162017,2,SJS,2,MTL,1
2016020359,2016-12-03,20162017,2,BUF,1,BOS,2
2016020360,2016-12-03,20162017,2,NYR,4,CAR,2
2016020361,2016-12-03,20162017,2,PHI,3,CHI,1
2016020362,2016-12-03,20162017,2,NSH,4,NJD,5
2016020363,2016-12-03,20162017,2,OTT,2,FLA,0
2016020364,2016-12-03,20162017,2,TBL,2,WSH,1
2016020365,2016-12-03,20162017,2,PIT,5,DET,3
2016020366,2016-12-03,20162017,2,STL,2,WPG,3
2016020367,2016-12-03,20162017,2,VAN,3,TOR,2
2016020368,2016-12-03,20162017,2,ARI,2,CBJ,3
2016020369,2016-12-03,20162017,2,COL,0,DAL,3
2016020370,2016-12-03,20162017,2,EDM,3,ANA,2
2016020371,2016-12-04,20162017,2,CAR,1,TBL,0
2016020372,2016-12-04,20162017,2,NYI,3,DET,4
2016020373,2016-12-04,20162017,2,NSH,2,PHI,4
2016020374,2016-12-04,20162017,2,CHI,1,WPG,2
2016020375,2016-12-04,20162017,2,CGY,8,ANA,3
2016020376,2016-12-04,20162017,2,EDM,1,MIN,2
2016020377,2016-12-04,20162017,2,LAK,4,MTL,5
2016020378,2016-12-05,20162017,2,BOS,4,FLA,3
2016020379,2016-12-05,20162017,2,PIT,8,OTT,5
2016020380,2016-12-05,20162017,2,WSH,3,BUF,2
2016020381,2016-12-05,20162017,2,CBJ,4,ARI,1
2016020382,2016-12-06,20162017,2,BUF,4,EDM,3
2016020383,2016-12-06,20162017,2,NJD,3,VAN,2
2016020384,2016-12-06,20162017,2,NYI,4,NYR,2
2016020385,2016-12-06,20162017,2,PHI,3,FLA,2
2016020386,2016-12-06,20162017,2,STL,3,MTL,2
2016020387,2016-12-06,20162017,2,NSH,4,COL,3
2016020388,2016-12-06,20162017,2,WPG,3,DET,4
2016020389,2016-12-06,20162017,2,CHI,4,ARI,0
2016020390,2016-12-06,20162017,2,DAL,1,CGY,2
2016020391,2016-12-07,20162017,2,TOR,2,MIN,3
2016020392,2016-12-07,20162017,2,WSH,4,BOS,3
2016020393,2016-12-07,20162017,2,ANA,6,CAR,5
2016020394,2016-12-07,20162017,2,SJS,2,OTT,4
2016020395,2016-12-08,20162017,2,BOS,2,COL,4
2016020396,2016-12-08,20162017,2,NYI,3,STL,2
2016020397,2016-12-08,20162017,2,PHI,6,EDM,5
2016020398,2016-12-08,20162017,2,MTL,5,NJD,2
2016020399,2016-12-08,20162017,2,TBL,1,VAN,5
2016020400,2016-12-08,20162017,2,FLA,1,PIT,5
2016020401,2016-12-08,20162017,2,WPG,1,NYR,2
2016020402,2016-12-08,20162017,2,DAL,5,NSH,2
2016020403,2016-12-08,20162017,2,ARI,1,CGY,2
2016020404,2016-12-08,20162017,2,LAK,1,CAR,3
2016020405,2016-12-09,20162017,2,BUF,1,WSH,4
2016020406,2016-12-09,20162017,2,DET,1,CBJ,4
2016020407,2016-12-09,20162017,2,NJD,1,STL,4
2016020408,2016-12-09,20162017,2,MIN,3,EDM,2
2016020409,2016-12-09,20162017,2,CHI,0,NYR,1
2016020410,2016-12-09,20162017,2,ANA,3,SJS,2
2016020411,2016-12-10,20162017,2,PHI,4,DAL,2
2016020412,2016-12-10,20162017,2,LAK,4,OTT,1
2016020413,2016-12-10,20162017,2,BOS,1,TOR,4
2016020414,2016-12-10,20162017,2,MTL,10,COL,1
2016020415,2016-12-10,20162017,2,TBL,3,PIT,4
2016020416,2016-12-10,20162017,2,FLA,4,VAN,2
2016020417,2016-12-10,20162017,2,CBJ,6,NYI,2
2016020418,2016-12-10,20162017,2,ARI,4,NSH,1
2016020419,2016-12-10,20162017,2,CGY,6,WPG,2
2016020420,2016-12-10,20162017,2,SJS,4,CAR,3
2016020421,2016-12-11,20162017,2,ANA,5,OTT,1
2016020422,2016-12-11,20162017,2,DET,0,PHI,1
2016020423,2016-12-11,20162017,2,WSH,3,VAN,0
2016020424,2016-12-11,20162017,2,MIN,3,STL,1
2016020425,2016-12-11,20162017,2,TOR,1,COL,3
2016020426,2016-12-11,20162017,2,NYR,5,NJD,0
2016020427,2016-12-11,20162017,2,CHI,3,DAL,1
2016020428,2016-12-11,20162017,2,EDM,3,WPG,2
2016020429,2016-12-12,20162017,2,PIT,7,ARI,0
2016020430,2016-12-12,20162017,2,MTL,1,BOS,2
2016020431,2016-12-13,20162017,2,BUF,6,LAK,3
2016020432,2016-12-13,20162017,2,NYI,2,WSH,4
2016020433,2016-12-13,20162017,2,NYR,1,CHI,2
2016020434,2016-12-13,20162017,2,CAR,8,VAN,6
2016020435,2016-12-13,20162017,2,TOR,2,SJS,3
2016020436,2016-12-13,20162017,2,DET,1,ARI,4
2016020437,2016-12-13,20162017,2,NSH,6,STL,3
2016020438,2016-12-13,20162017,2,MIN,5,FLA,1
2016020439,2016-12-13,20162017,2,DAL,6,ANA,2
2016020440,2016-12-13,20162017,2,EDM,1,CBJ,3
2016020441,2016-12-14,20162017,2,OTT,3,SJS,4
2016020442,2016-12-14,20162017,2,PIT,4,BOS,3
2016020443,2016-12-14,20162017,2,CGY,3,TBL,6
